"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"C3orf17",-46.6405565662774,1154.1731151391,-4.90776656402092,1.14932857850433e-06,0.000517690429717735,5.16155738586379
"TNFRSF25",-31.8152093025823,185.317065062798,-4.90226933491348,1.18085983121234e-06,0.000522561550570175,5.13678956660758
"NPHP3-ACAD11",-4.78799086074581,22.89107110055,-4.89520285876627,1.22261899971116e-06,0.000531712787046797,5.10498939585082
"SIL1",86.7014501759911,1785.81503547179,4.88960345360636,1.25671606796726e-06,0.000537278069464511,5.079821546953
"NLGN4X",13.5380289431624,32.1297561303655,4.87202035753347,1.3698499576153e-06,0.000575884922181474,5.00096433222962
"HNRNPA3",-204.351466308366,3951.14227425979,-4.86490448074768,1.41837208412878e-06,0.000586508482787939,4.9691259551872
"SPTBN5",-13.1079615857143,61.667871762548,-4.84729221053661,1.54569616351515e-06,0.000594557622645019,4.89051012771963
"CHMP3",22.0883678399907,379.533147760387,4.84418916741367,1.56924137357585e-06,0.000594557622645019,4.87668659073806
"REPS1",51.0529315825593,1400.38441176071,4.84369408696937,1.57302975462737e-06,0.000594557622645019,4.87448185282048
"PELP1",127.438766148927,2489.29710910141,4.8432916054709,1.57611605539287e-06,0.000594557622645019,4.87268963970887
"SERPINF1",819.220786869731,3920.27260317113,4.8429812457392,1.57849993261436e-06,0.000594557622645019,4.87130773105912
"KCNQ1",143.888667714936,1910.99169248763,4.84216168434942,1.58481170377668e-06,0.000594557622645019,4.86765894602834
"NUDT9",55.9952999374198,1191.8069559632,4.83722011895711,1.62338707408885e-06,0.000594557622645019,4.84567069554433
"ENTPD3",147.408412320239,1564.65012020006,4.83580149302538,1.6346273742788e-06,0.000594557622645019,4.83936216576733
"DDX41",59.5462861716712,1704.19434312899,4.83387926887873,1.64997754460638e-06,0.000594557622645019,4.8308169200214
"EMC3",245.984620975384,3128.99107116391,4.82608174720002,1.71368184097421e-06,0.000608815644461034,4.7961855033138
"MAGED1",761.365038500989,8223.54778769717,4.81729659713468,1.78829307802201e-06,0.000621943252612288,4.75723010533502
"ORAOV1",-19.2321520830267,351.084093019096,-4.8152810701747,1.80584673609572e-06,0.000621943252612288,4.74830211837238
"FAM200A",-20.917141234843,306.554599885165,-4.81069613532253,1.84639811821597e-06,0.000621943252612288,4.72800564174212
"SLC25A36",-226.040032762612,1732.46848161948,-4.80853946074405,1.86577467386881e-06,0.000621943252612288,4.71846476030287
"KDELR1",480.092813295244,7220.86784123529,4.80280134996089,1.91828673111107e-06,0.000621943252612288,4.69309943727468
"SLC25A25-AS1",-43.985716345417,363.26159355167,-4.80218173063892,1.92404153805998e-06,0.000621943252612288,4.69036209875024
"SETD4",-34.3172504907945,484.69648786069,-4.80145886937784,1.93077622803084e-06,0.000621943252612288,4.68716907675558
"WNT1",-2.04039755742289,8.88034542800312,-4.79963309994261,1.94788760531124e-06,0.000621943252612288,4.67910628548092
"CHPF",426.217332505842,3600.42339262736,4.7942768571629,1.99893370673583e-06,0.000630263797733806,4.65546904903473
"TPSAB1",695.727197502816,1318.51191238636,4.7876322047895,2.06405002563216e-06,0.000642742347944271,4.62618023617078
"GMFB",-108.501184491338,1082.64347168491,-4.78509258408954,2.0894732211953e-06,0.000642742347944271,4.61499590755355
"PARD6A",12.355693185654,152.370726313658,4.78103972909494,2.13067027818983e-06,0.000647518398759761,4.59715885738599
"WNT10B",-3.88017866332789,13.9795403608337,-4.76884967064223,2.25934760844241e-06,0.00067844981042085,4.54359409782811
"CX3CR1",-33.3684585220652,121.512587143308,-4.76125476263809,2.34326568467551e-06,0.000695370983885354,4.51028557550438
"ZNF767P",-21.168673433329,148.447640308625,-4.74908058853996,2.48407191373192e-06,0.000728584069209,4.45699744375813
"ZNF529",-31.1855739571513,359.03666184895,-4.73958407364903,2.59952432817103e-06,0.000753682777629723,4.41551826674271
"PARP1",150.177441215541,4143.77054429876,4.73214968126788,2.69349139850059e-06,0.000769763673777747,4.38310021501359
"TIA1",-149.171414564276,1522.12497702077,-4.7302860300486,2.71755426250421e-06,0.000769763673777747,4.37498112044135
"ZNF311",-7.96027836164173,50.1926012815712,-4.72618220712028,2.77127253524563e-06,0.000769763673777747,4.35711313470879
"ZBTB7C",520.955414026019,5585.19732682549,4.72558904064632,2.77912094256477e-06,0.000769763673777747,4.35453169507081
"HOMER2",328.394001643675,3269.84365868701,4.72345200634331,2.80757445240853e-06,0.000769763673777747,4.34523390726956
"CHAD",231.170916050629,924.030851779471,4.72080132263234,2.84325631293593e-06,0.000771164486424687,4.33370679936417
"CREB3L1",1313.59163476225,10923.4539859733,4.71454296777715,2.92924096230765e-06,0.00078603376631115,4.30651489848338
"ZCCHC18",-1.7940377589524,9.61572548169079,-4.70757487859319,3.0279180311495e-06,0.000803960046502262,4.2762789476996
"SMARCA4",270.389748950331,6673.75999148581,4.701378319961,3.11834735489031e-06,0.000819345767497429,4.24942594846863
"TXNL4B",-24.8346020315423,370.901011583568,-4.69135782278173,3.27009944981495e-06,0.000850360706413734,4.20607177275419
"NBPF12",-46.3666789038475,609.537840592541,-4.6873995198412,3.33197945929986e-06,0.000852574158186084,4.18896981888162
"PAPD4",-71.5089275273731,1420.18885846386,-4.68649912431618,3.34621161038782e-06,0.000852574158186084,4.18508152109967
"RNF19A",-325.315002066698,3080.90046487921,-4.67021104517963,3.61398521645212e-06,0.000911591630997883,4.11486322359655
"PDIA5",88.3718269857691,689.918616857864,4.64931949201382,3.98768903973469e-06,0.000994292296517728,4.02513423786197
"SLC9A3R1",835.008844016196,17368.4356285326,4.64756616766393,4.0206872123695e-06,0.000994292296517728,4.01762086262092
"FAM76B",-36.7381653602753,362.314987638492,-4.64036602052115,4.15896718235226e-06,0.00101850279813256,3.98679450029902
"UNKL",-34.2224054676319,466.210772166763,-4.62566893359575,4.45553856869823e-06,0.00108063946977735,3.92401008112874
"ZNF276",-86.3292007561316,787.482274535807,-4.61671328212756,4.64609968046463e-06,0.00111612588895276,3.8858439896341
"DAG1",317.213681417958,6928.52154806103,4.61395992813669,4.70624227404536e-06,0.00111742648839611,3.8741240184172
"DDX26B",-23.2276936286819,203.144418313625,-4.61242409949118,4.74011394934919e-06,0.00111742648839611,3.86758943287748
"MFSD2A",183.957469753025,1953.14928733289,4.593556332653,5.17580134972884e-06,0.00117493789214728,3.78747803818742
"ADPRHL2",-84.4892533762618,1164.27812144005,-4.59277928214278,5.19454449998328e-06,0.00117493789214728,3.78418533148675
"MOCS1",45.1279035403661,262.028361396864,4.58964853696326,5.27072282758544e-06,0.00117493789214728,3.77092427289358
"CELSR2",152.610055129068,1747.99004045632,4.58877376237369,5.29219901159101e-06,0.00117493789214728,3.76722046126825
"MEX3D",118.133736555452,1489.07988318367,4.58787765157039,5.31428606196556e-06,0.00117493789214728,3.7634269984285
"NCBP2",-56.7622687655901,1659.80581341398,-4.58745279069428,5.32478877853928e-06,0.00117493789214728,3.76162869814872
"HSPA7",-20.4568861938697,71.985546600303,-4.5853407373818,5.3772957880983e-06,0.00117493789214728,3.75269137040073
"CASP1P2",-3.04980907548747,9.10362384470982,-4.58425732953101,5.40442242380038e-06,0.00117493789214728,3.74810833904534
"ADD3",-253.270157392657,4488.84578862004,-4.5786231519358,5.54762246876827e-06,0.00117493789214728,3.72429102589215
"ASCC2",170.804067331522,3389.85027525213,4.57223664192607,5.71434573327595e-06,0.00117493789214728,3.69732661921463
"TRAPPC12",100.694791192514,2352.74578357885,4.56988341501384,5.77698137658396e-06,0.00117493789214728,3.68739999372447
"HK1",485.329657935225,8161.78503540784,4.56695907272891,5.85573637859521e-06,0.00117493789214728,3.67507091401113
"ANGEL2",-45.0595186339502,901.288296577069,-4.56614739280983,5.87777753939717e-06,0.00117493789214728,3.67165017024489
"GAS2L1",43.5298134579529,676.82355203524,4.56549013273153,5.89568371595678e-06,0.00117493789214728,3.66888063162114
"CLUHP3",-12.7894321847682,76.5338088740704,-4.56356852700551,5.9483359069927e-06,0.00117493789214728,3.66078558580066
"ZNF302",-50.1991141804425,647.415277132928,-4.56248887338327,5.97811609668624e-06,0.00117493789214728,3.65623879027729
"SPIN3",-15.5857088640545,206.73519619851,-4.56196601727012,5.99258942952173e-06,0.00117493789214728,3.65403722497434
"LINC01138",-10.7725557089648,123.026789459152,-4.56152145568309,6.00492189840095e-06,0.00117493789214728,3.65216551701286
"ERGIC1",498.292829239695,7948.90404258656,4.55991384635254,6.0497216540668e-06,0.00117493789214728,3.64539853605681
"ZDHHC12",90.6136896551577,1270.17587867505,4.55949998139364,6.06130673892688e-06,0.00117493789214728,3.6436567984632
"NAGA",213.154862784792,3882.9835728401,4.55899070718439,6.07559176141627e-06,0.00117493789214728,3.64151373774298
"NUDT4",-247.954591838577,2460.5779807077,-4.5585108889128,6.08908008779749e-06,0.00117493789214728,3.63949483524446
"NPR2",-4.31107127343401,27.5299483783426,-4.55839822083444,6.09225149747738e-06,0.00117493789214728,3.63902079746652
"NDUFB10",128.130785465686,2625.56822511037,4.55713203223312,6.12800160650185e-06,0.00117493789214728,3.63369421330391
"C2orf72",-43.3550888953402,161.142138498323,-4.5562166943436,6.15397084432081e-06,0.00117493789214728,3.62984444813382
"PGS1",-37.2525237891304,812.997043658586,-4.55477243627638,6.1951609441638e-06,0.00117493789214728,3.62377160574215
"LRRC26",118.66870666015,805.140276855313,4.55201180035099,6.27463084147216e-06,0.00118112901750219,3.61216866434219
"FKBP2",102.736431353228,1661.29394805125,4.53611231523757,6.75170102314167e-06,0.00126151782672389,3.54547179762769
"CLCN6",-31.7353588720012,404.185311078177,-4.53167483775925,6.89093689877409e-06,0.00127806612010792,3.52689612128453
"MDFIC",-248.211042085767,2407.8218799396,-4.52634635167008,7.06176857744912e-06,0.00128794649165194,3.50461317515312
"WIZ",69.3527197462392,1540.22961078233,4.52493061019163,7.10783546155176e-06,0.00128794649165194,3.49869689441384
"LANCL1",-131.712670545311,1881.10711011868,-4.52378127413606,7.145445462181e-06,0.00128794649165194,3.49389518167753
"TOB1",258.034452961978,3789.9391563056,4.52368970047871,7.14845023910844e-06,0.00128794649165194,3.49351265323647
"TMEM249",-1.10393025893653,4.35204462894961,-4.51875182944418,7.31228048328059e-06,0.00130812030432815,3.47289657938862
"RNF146",-36.0408146526764,830.648457206441,-4.51704274536727,7.36981870713715e-06,0.00130912892301991,3.46576592324697
"FAAH2",54.7080276709283,754.583559033022,4.51480965609047,7.44565224348063e-06,0.00131335057475214,3.45645282855609
"KIAA1324",1006.07343770568,10050.6392799809,4.5104129468619,7.59715139849542e-06,0.00133076768663645,3.43812901347827
"CMIP",342.995385792205,6060.25194423677,4.50365185854459,7.83589871805145e-06,0.00136312213285607,3.40998411500282
"ALG10B",-35.9546542831116,416.34521104106,-4.49751876422758,8.05867473505569e-06,0.00137489036550857,3.38448775559108
"FASTKD3",-14.0184373454911,200.691281447787,-4.49697903614667,8.0785674735169e-06,0.00137489036550857,3.38224557457487
"VPS50",-45.5778949434772,817.588378733049,-4.49697155241,8.07884363171212e-06,0.00137489036550857,3.38221448682376
"LINC01000",-160.577101496548,1446.95183285747,-4.49581643769423,8.1215772463042e-06,0.00137489036550857,3.37741667594128
"VANGL1",129.708845289791,2423.30567170613,4.49356981470873,8.20531229828378e-06,0.0013798053160794,3.36808856566347
"GSN",12131.1280389569,54998.8462285454,4.48961901309435,8.35457450320213e-06,0.00138814718676611,3.35169524291527
"ST6GALNAC3",-5.87203697670347,20.6330322439677,-4.48816887276265,8.41001089362816e-06,0.00138814718676611,3.34568148251463
"TMEM179B",70.7075394319656,1591.71486492688,4.48790809138099,8.4200174268639e-06,0.00138814718676611,3.34460021087908
"GK5",-404.451808201157,4964.20829787097,-4.47926538747851,8.75817681258439e-06,0.00142960515201479,3.30879861396984
"ARHGAP21",253.302625035166,3516.2959466347,4.47859759222933,8.78483977808012e-06,0.00142960515201479,3.30603503659041
"ATP6V0C",551.486723290605,9575.15073561193,4.47000059469027,9.13510878659611e-06,0.001477076820725,3.2704921892768
"ANKAR",-9.75166529618437,110.295656362183,-4.46593348037922,9.30543861798262e-06,0.00149503429108276,3.253699781606
"CPXM2",75.5076827169642,208.381042084646,4.46307573021281,9.42693502032819e-06,0.00149649013348392,3.2419092347197
"NOL11",-39.2886130602681,1071.62155918282,-4.46248089285744,9.45241461693672e-06,0.00149649013348392,3.23945593943846
"CTRL",-8.33135091050154,45.8076709892826,-4.461548541311,9.49248419590181e-06,0.00149649013348392,3.23561124942956
"ABCC1",221.814487827159,3512.08222613666,4.4570570395508,9.68780449338243e-06,0.00151689070943263,3.21710047252639
"USPL1",-29.2421679124847,510.813681963789,-4.4558224751976,9.74216202537606e-06,0.00151689070943263,3.21201555144965
"RBPJ",-175.598536486155,3589.98878663147,-4.45326131992037,9.85586159447706e-06,0.00152415371666385,3.20147090020809
"FZD1",92.5425019848624,1239.07383096791,4.45205936653564,9.90965784700566e-06,0.00152415371666385,3.19652425026042
"ZRANB2",-120.182851479871,1339.95511973401,-4.4500965846617,9.99811151962917e-06,0.0015263601882135,3.1884491069052
"PRICKLE4",-20.5163357816289,242.655704908227,-4.44906224223099,1.00450281970917e-05,0.0015263601882135,3.18419503489484
"SEMA3A",-168.943347008809,1527.97661844173,-4.44622215444773,1.01749377322795e-05,0.00153684209197016,3.17251903272546
"CHRM1",14.2290297357096,35.7018625621642,4.44287986019066,1.03298788508698e-05,0.00155095752460916,3.15878738270372
"PLOD1",93.2184358203635,1408.89818542348,4.43862613614114,1.05303394120366e-05,0.00157068301728761,3.14132523443279
"ZBTB11",-39.2521250318393,820.442427488766,-4.43746304856881,1.05857957873015e-05,0.00157068301728761,3.13655333581075
"GALNT18",95.9260625850864,993.746786372091,4.43376268735818,1.07640952447039e-05,0.00158110620274733,3.12137938427144
"VAMP1",-16.2671528081533,132.494586931709,-4.43340648900979,1.07814092480392e-05,0.00158110620274733,3.11991936243074
"TENM4",142.226099604941,1046.53715100569,4.43161193995381,1.08690443554114e-05,0.00158474436312657,3.11256536396002
"LOC100506274",-0.461022328240989,0.855530100490051,-4.428021259504,1.10464424516447e-05,0.00159803674407991,3.0978593041958
"SIGMAR1",57.0547934274566,1285.62325685156,4.4262173668917,1.11366061993538e-05,0.00159803674407991,3.09047548556851
"SLC7A8",206.450409344586,2357.1999311112,4.42276379854092,1.13111936633727e-05,0.00159803674407991,3.07634700901678
"COPS7A",70.2139249773995,2204.35214187526,4.42223215103563,1.13383014066426e-05,0.00159803674407991,3.07417297311381
"CCDC124",83.1447342061103,1532.50755981347,4.41986095172525,1.14599631559017e-05,0.00159803674407991,3.06447956157718
"PCSK6",208.649014553809,875.361111122862,4.41867708526105,1.1521171535075e-05,0.00159803674407991,3.05964177483885
"FGF11",73.7893391474286,456.087959139766,4.41834479466123,1.15384077866799e-05,0.00159803674407991,3.05828411228277
"C11orf24",59.8855645798977,907.833982539736,4.41781839085293,1.15657633895172e-05,0.00159803674407991,3.05613354500637
"ZNHIT6",-162.172025132432,1551.24895035416,-4.41748243989194,1.15832541581059e-05,0.00159803674407991,3.05476117900516
"IDH3G",66.1473593886699,1820.75039937426,4.41577251109966,1.16726718210839e-05,0.00159803674407991,3.04777761213765
"NRARP",94.0445724093076,744.759827670647,4.41534628957768,1.16950629026329e-05,0.00159803674407991,3.04603726594887
"YBX1",446.814648170195,9195.92824384157,4.41486385559972,1.17204566149217e-05,0.00159803674407991,3.04406758429989
"LINC00954",-5.10436189079733,24.5862845840362,-4.41020632535739,1.19683411728054e-05,0.00161629735634569,3.0250622513806
"CPE",74.0406501058879,325.792368915517,4.4090436734938,1.20309978771113e-05,0.00161629735634569,3.02032092979227
"SLC9A1",284.048495616563,3433.10725321467,4.40800937197419,1.20870012157209e-05,0.00161629735634569,3.01610401442974
"B4GALT2",124.484597295534,1665.74418029263,4.40625048848894,1.2182810773496e-05,0.00161629735634569,3.00893507236952
"CPNE7",-13.0411916159081,77.4368509062528,-4.4050830918056,1.22468015381922e-05,0.00161629735634569,3.00417842997913
"ECE1",870.128018826599,13295.0626153084,4.40363432886787,1.23266624457289e-05,0.00161629735634569,2.99827699282574
"COX19",-38.7190970698357,704.813081743756,-4.40356786715773,1.23303379708342e-05,0.00161629735634569,2.99800630948234
"MEF2D",162.558826191606,3103.53486624643,4.40290584086567,1.23670072064192e-05,0.00161629735634569,2.99531023809693
"EDF1",167.207908619406,4288.64533458003,4.39529820412059,1.27959448346981e-05,0.00166373666242488,2.96435592325886
"GFRA3",16.8903728949597,33.8022758356149,4.39309067746691,1.29230500331013e-05,0.00166545149798619,2.95538328298464
"WFIKKN2",2.41087483145798,5.37431278941537,4.39240079136461,1.29630193379845e-05,0.00166545149798619,2.95258006646961
"LRP3",93.2077791635883,833.815327443316,4.3916165566105,1.30085983851878e-05,0.00166545149798619,2.94939398702624
"CYB5R3",488.037167271592,8119.41404924619,4.39050883020578,1.3073239636904e-05,0.00166545149798619,2.94489458507575
"NBL1",23.5608553250359,240.142685332871,4.38337895383941,1.34967114860909e-05,0.00171075904786511,2.91595982622515
"SHISA4",21.6092459922969,245.456881400782,4.37018489870398,1.43151833165363e-05,0.00180543091988156,2.86253218531997
"ORAI1",69.3869881780083,1313.02109784098,4.36656549190584,1.45478696031774e-05,0.0018256490690077,2.84790242429743
"MIR5047",-43.1963080190028,229.721179331021,-4.35903591077097,1.50435694649415e-05,0.00186971843386943,2.81750426692104
"SSU72",160.619398238727,4150.5297323446,4.3589802986141,1.5047289964934e-05,0.00186971843386943,2.81727993572163
"CLPP",61.4432653419431,1294.46740120056,4.35735719567309,1.51562650299721e-05,0.00187402759370596,2.81073376909873
"TMEM160",117.588337408478,1070.27025577373,4.35388868452157,1.53916737706426e-05,0.00188643861254715,2.79675256653147
"TRIM36",-14.7933962649802,106.691907700806,-4.35367610722346,1.54062144855976e-05,0.00188643861254715,2.79589603170098
"B4GALT6",-49.0031355350753,442.915366985728,-4.35141356767819,1.5561792182351e-05,0.00188843710454085,2.78678205824409
"PAK4",135.71550973791,2934.03676636012,4.35126198022539,1.55722691779455e-05,0.00188843710454085,2.78617159276553
"AGAP5",-5.58004115967136,41.1256231270376,-4.34785947078682,1.5809215200589e-05,0.00190799829770171,2.77247445898499
"ZNF736",-43.3725310570061,609.92663821946,-4.34650909984113,1.59042046056642e-05,0.00190869357819632,2.76704121337881
"CTDNEP1",119.063417751996,3439.58914756092,4.3454619692999,1.59782381799028e-05,0.00190869357819632,2.76282915889698
"SEC16A",546.238869455639,9539.32248382512,4.34383585484829,1.60938596670839e-05,0.00190869357819632,2.7562900568517
"LOC100129034",506.337740885479,3482.63676538596,4.3418900114366,1.62332653085117e-05,0.00190869357819632,2.74846826474989
"TNFSF4",-5.57566084585731,40.5444776225295,-4.3402405007674,1.63523434786974e-05,0.00190869357819632,2.74184024640233
"C16orf52",-32.1641914201821,506.356929274238,-4.33924780052099,1.64244081722717e-05,0.00190869357819632,2.73785255205945
"CHST10",32.7933112883106,336.888677413399,4.33891517979646,1.64486224223592e-05,0.00190869357819632,2.73651660145014
"STX16",-69.6230725393605,1618.3670834905,-4.33828680660223,1.64944600582856e-05,0.00190869357819632,2.73399304326016
"SDF4",330.441106434432,6602.60170233453,4.33817029481817,1.65029725847028e-05,0.00190869357819632,2.73352516775084
"OGDH",198.001727071203,4478.92222862417,4.33547897447529,1.67007764282841e-05,0.00190869357819632,2.72272095595012
"YJEFN3",-4.49480379668393,23.1666477539561,-4.33539902970118,1.67066866167442e-05,0.00190869357819632,2.72240011729014
"MSH4",-0.538415177898098,1.45899317050922,-4.33517832901558,1.67230130344666e-05,0.00190869357819632,2.72151441845619
"AP2M1",307.366658489881,7482.27982545775,4.32878432451261,1.72026823375322e-05,0.00195459666343203,2.6958729884189
"SEPSECS",-41.2984834307914,574.886651346841,-4.32702424448404,1.73370100150313e-05,0.00196102574268677,2.68882093783353
"MOB1B",-97.8554462238778,1195.42806426189,-4.32364534084985,1.75976970505331e-05,0.00197799921372738,2.67529039761702
"HLA-DQB2",-103.621706538067,454.715355892692,-4.32305142491679,1.76439035477585e-05,0.00197799921372738,2.67291314233358
"CPA3",560.261716615862,1233.90532095713,4.31979465106105,1.78993461179873e-05,0.00199775710831908,2.65988280492828
"BPIFB1",41133.3527235278,202720.872488694,4.31601802668799,1.81999844083306e-05,0.00202104915092761,2.64478416761424
"TXNDC12",77.5503403707585,2290.94565906663,4.31516834689116,1.82682844279851e-05,0.00202104915092761,2.64138893656201
"CASD1",-58.9498600145193,713.052353100083,-4.31180375700899,1.85411517379907e-05,0.00204021698805423,2.62795059341372
"SMARCC1",182.54710682883,4574.92959529669,4.31104392020902,1.8603310626882e-05,0.00204021698805423,2.62491713786005
"ZFYVE16",-121.717818941809,2109.99251628443,-4.30804246805801,1.88507965857742e-05,0.00205840906095051,2.61293954227263
"ZNF800",-54.5831177796133,1142.99631606703,-4.3063806031293,1.89891749275701e-05,0.00206458167402168,2.6063110953269
"TXNDC5",49.7876619475114,453.483189873102,4.30241946873148,1.93229268823304e-05,0.00209185196429142,2.59052162432643
"GALNT10",173.112030812906,1669.91594910872,4.30099689941178,1.94441485570291e-05,0.0020959795008654,2.58485447560911
"YIF1B",50.3372596504905,1122.2065442634,4.29920291146153,1.95980550420475e-05,0.00210358017183237,2.57771021711499
"ITIH4",-10.5553441710183,54.0586358662098,-4.29734043845412,1.97590666307965e-05,0.00210381925957654,2.57029620968095
"NTRK2",628.349401534017,1665.16929340726,4.29724796942894,1.97670934237091e-05,0.00210381925957654,2.56992819434175
"CYP2S1",716.106859416252,7503.17929317808,4.29621823510403,1.98566902664074e-05,0.00210447544235235,2.56583048441464
"NLRP1",-64.7932421074856,485.335426635295,-4.29474348490818,1.99856830512622e-05,0.00210928397190392,2.55996350192954
"P3H4",22.5902890798911,273.747604200298,4.29217494320328,2.0212258585375e-05,0.00212430837732291,2.54974964821279
"THUMPD1",-67.8525920862892,1827.76414293609,-4.28906149629444,2.04901881861904e-05,0.00212518970843452,2.53737671583818
"DHRS7",211.159013544137,2377.92981189937,4.28803133682622,2.05829481341614e-05,0.00212518970843452,2.53328470033168
"MMP25-AS1",-18.4257412823995,111.73713400856,-4.28763425738117,2.06188097376495e-05,0.00212518970843452,2.53170766338228
"BHLHE40",806.644915874383,7679.86065947213,4.28696290257502,2.06795777373116e-05,0.00212518970843452,2.52904163118681
"CA8",-53.4983692555215,436.302178900251,-4.28693123167264,2.06824486608932e-05,0.00212518970843452,2.5289158719051
"TMUB1",75.5825178582736,1189.59291180425,4.28499752246805,2.08584590017845e-05,0.00212518970843452,2.52123913581128
"METTL4",-29.7814169388211,366.176773914525,-4.28477988956173,2.0878357651246e-05,0.00212518970843452,2.52037534832515
"ZGLP1",-4.91799832095113,27.6383082619696,-4.28460167478126,2.08946657029718e-05,0.00212518970843452,2.51966804273159
"ENGASE",-40.3100086594736,387.085585430174,-4.2825327923196,2.1084876393903e-05,0.00213470442287575,2.51145901989076
"SLC35B2",95.2848765902527,2410.54632677284,4.28091268736367,2.12349791951346e-05,0.00213470442287575,2.50503329868921
"CST3",1169.61762499155,16354.9729730225,4.28011346446604,2.13094022164723e-05,0.00213470442287575,2.50186423787924
"NAA30",-46.2100456537485,984.277432040456,-4.27992773227647,2.132673305442e-05,0.00213470442287575,2.50112785689091
"MAT2B",-178.515468035281,4083.14799046395,-4.27867716713561,2.14437749797671e-05,0.00213793588968239,2.49617047048799
"SEC31A",399.145257503994,7926.17629401409,4.27688870092796,2.16122250470888e-05,0.00214624710467625,2.48908316278835
"HAUS3",-18.3378912554485,301.029725390277,-4.27394182686221,2.18925387362738e-05,0.00216174337617614,2.47741144794104
"TFAM",-57.3952641499307,1306.12857587737,-4.27344985609152,2.19396727046104e-05,0.00216174337617614,2.47546363554472
"TMEM214",200.533199330673,3419.60673307783,4.27019186221716,2.22542612948319e-05,0.00218420812023674,2.4625699290168
"PRKAR2A",81.4926631218204,2071.30953053324,4.2685032814454,2.24189972105587e-05,0.00218433134868902,2.45589092994088
"LONP1",90.9635168903724,2692.98237921513,4.26817029681863,2.24516197971262e-05,0.00218433134868902,2.45457414021901
"BAG3",221.647727833167,3659.4295672954,4.26719567118753,2.25473645189678e-05,0.00218433134868902,2.45072053587539
"AAMDC",20.3848553418097,314.589148963105,4.26664223188875,2.26019062007546e-05,0.00218433134868902,2.44853264472178
"PRPF39",-44.8003687847914,536.729315173076,-4.2641485798163,2.28492213315458e-05,0.00219944079778048,2.43867791282481
"CCDC154",-2.71453935288264,10.5923347691836,-4.26331327383762,2.29326407316947e-05,0.00219944079778048,2.43537806325801
"ZDHHC9",113.74049488075,1632.47835232147,4.26242213405169,2.30219562730089e-05,0.00219964327663022,2.4318583185049
"SNORD101",-0.844141422052614,3.53042313997574,-4.25975581678217,2.32911765814612e-05,0.00221274739856472,2.42133129406256
"ZDHHC24",32.2618499401327,566.221389915405,4.25932895791725,2.33345547105223e-05,0.00221274739856472,2.4196465695154
"KLHL9",-74.9772464122841,1882.00043071465,-4.25713303808275,2.3558928177976e-05,0.00222565694517328,2.41098224889346
"SNORD45B",-1.11981887742066,4.44402069458846,-4.2533503186701,2.3950269094042e-05,0.00225418502846312,2.39606689734139
"PDE5A",-16.8793176005061,116.017593801793,-4.25211234751799,2.40796839853232e-05,0.00225794033028175,2.39118827382481
"LOC100288069",-2.85673688622873,18.9899299133746,-4.2479175133579,2.45231785588955e-05,0.00229100983692437,2.37466717630812
"GMPS",54.8210666108387,1110.34742804697,4.24545504861362,2.47871363183485e-05,0.00230712445200746,2.36497610066215
"LY75",-133.510486071119,1163.12536744666,-4.2433864742521,2.50109632112119e-05,0.00231939902955738,2.35683929977538
"LOC389705",-0.767296659568888,3.78549574343252,-4.24184492889328,2.51790153152239e-05,0.00232643033813629,2.35077802531847
"TMEM211",20.1853865871979,92.4155291994242,4.23959566236702,2.54261521840241e-05,0.00234069073974388,2.34193777000743
"NFIC",459.08126108496,8428.946862894,4.23343964742757,2.61144202710797e-05,0.00239530958879169,2.31776559162271
"GABPA",-45.4998885837855,755.523707435569,-4.23097875519395,2.63944961669363e-05,0.0024122274323,2.30811197080115
"AIFM1",47.5873085500004,1323.21820515694,4.22884100839058,2.66401161096877e-05,0.00242588551895582,2.29973030432669
"P3H1",35.6834456346531,622.245375263915,4.22678992922556,2.68778247168075e-05,0.00243872752034803,2.29169221544253
"LOC105373300",-0.872494388828463,3.97964059767718,-4.22373932667538,2.72351146713148e-05,0.00246228864684317,2.2797438710511
"ACVR1",68.1043627895847,1793.29674217555,4.21947703267734,2.77419058913569e-05,0.00247157986647747,2.26306336100321
"FOXA1",509.756017817605,12861.1048986691,4.219422819109,2.77484094467974e-05,0.00247157986647747,2.26285129867653
"ADGRG1",552.887313788437,10403.9166744261,4.21928569879458,2.77648651263781e-05,0.00247157986647747,2.26231494902848
"USF1",-122.927395282464,1824.64205925345,-4.21909765133034,2.77874476456349e-05,0.00247157986647747,2.26157942337216
"ABCG1",218.433904795752,2451.39574026667,4.21849173990005,2.78603303276573e-05,0.00247157986647747,2.25920968296001
"NUP54",-36.3634562167063,1169.09957077185,-4.21731899344931,2.80019130960824e-05,0.00247157986647747,2.25462394736604
"WASF2",382.842249672629,8872.98562212974,4.21713836627317,2.80237805983411e-05,0.00247157986647747,2.25391775672554
"PHF6",-57.3669734119306,927.613164436649,-4.2138690969056,2.84223959212743e-05,0.0024903438189094,2.24114098229743
"TMEM30B",276.059515430112,5583.03786145355,4.21377464441367,2.84339922235136e-05,0.0024903438189094,2.24077198793191
"TMEM238",53.1008498549714,538.970355160473,4.21267277899366,2.85696059958901e-05,0.00249356311986274,2.23646794644731
"SLC24A3",37.3731704997843,114.467010266291,4.21179097053311,2.86785795892094e-05,0.00249444307433868,2.23302424678241
